不堪,19.71816083548326,pos,2,v
断层,19.67536396628224,pos,2,n
简风,19.67307792248984,pos,2,nr
流畅,19.663391324616164,pos,2,a
拿下,19.509782622140488,pos,2,v
大功告成,19.47637092225736,pos,4,i
唯唯喏喏,19.328429751102384,pos,4,v
妙不可言,19.284706641563407,pos,4,i
好得多,19.284706641563407,pos,3,l
锤,18.83601890940359,pos,1,ng
分为,18.801341385011792,pos,2,v
速度,18.765075678774792,pos,2,n
完事,18.644459883803002,pos,2,v
答出来,18.480432844547437,pos,3,v
哈哈哈,18.307729072500095,pos,3,o
慢慢来,18.242404559006133,pos,3,b
往里面,18.23921804188322,pos,3,n
反弹,18.20670412956213,pos,2,v
混下去,18.179353641417176,pos,3,l
平均速度,17.754191924864624,pos,4,n
挺长,17.623995575191834,pos,2,v
强势,17.621741628840976,pos,2,n
删掉,17.56111162184589,pos,2,v
痛失,17.532297936733613,pos,2,v
敲完,17.521074829044785,pos,2,v
毛毛虫,17.29669706704498,pos,3,nr
真爽,17.227676221855575,pos,2,a
表头,17.19874566102227,pos,2,v
美感,16.940553256819705,pos,2,ns
参考,16.77694910331178,pos,2,v
呦,16.678649650061903,pos,1,e
好开心,16.648934110451385,pos,3,l
呀呀,16.521074829044785,pos,2,y
加油,16.499510197294434,pos,2,v
快乐,16.482748747966045,pos,2,a
破解,16.42697612184054,pos,2,v
漂亮,16.22618851672199,pos,2,a
丑陋,16.11154671036806,pos,2,a
踩,16.07938836161339,pos,1,zg
方便,16.025659222368354,pos,2,a
事实证明,15.9620620972041,pos,4,l
卖出,15.960690018733557,pos,2,v
大道至简,15.93506464872383,pos,4,nr
唯一性,15.922631348822444,pos,3,b
天使,15.869669142284561,pos,2,n
欺诈,15.830140778097924,pos,2,vn
反差,15.830140778097924,pos,2,v
啰啰嗦嗦,15.830140778097924,pos,4,z
没学过,15.782206301034224,pos,3,v
解高,15.730117789885766,pos,2,v
提升,15.69580970450566,pos,2,v
开心,15.637985071070428,pos,2,v
并不需要,15.617766670362295,pos,4,l
休养,15.604586907801908,pos,2,v
喜欢,15.601985491780875,pos,2,v
苦笑,15.20534884995012,pos,2,v
冗长,15.199844689826001,pos,2,n
清晰,15.170328655496736,pos,2,a
着重点,14.952510211222213,pos,3,n
费时间,14.935552575761337,pos,3,n
不加思索,14.915472831897686,pos,4,i
摸鱼,14.847014302177753,pos,2,n
看不到,14.803724885247528,pos,3,v
自由职业者,14.803579951826789,pos,5,n
过度,14.754191924864624,pos,2,n
纯粹,14.731071138212895,pos,2,a
此时此刻,14.71992202277988,pos,4,l
蠢蠢,14.711816973142826,pos,2,a
心灰意冷,14.660215776655612,pos,4,i
救赎,14.660215776655612,pos,2,i
填空题,14.612281299591912,pos,3,n
深入浅出,14.612281299591912,pos,4,i
不敢相信,14.39940366623627,pos,4,i
猜谜,14.39718137082182,pos,2,v
削微,14.388542452547943,pos,2,v
吹牛,14.197243800313066,pos,2,n
稍差,14.12550804671415,pos,2,v
考考你,14.12550804671415,pos,3,nr
紧凑,14.100788368041595,pos,2,a
引入,14.085400784502715,pos,2,v
钟头,14.082360162428715,pos,2,n
挑战,14.082157753704541,pos,2,vn
地动山摇,14.076598446233207,pos,4,l
奋斗,14.019624407080753,pos,2,v
顿时,13.982956428613672,pos,2,d
知不知道,13.982143871542974,pos,4,i
饶舌,13.982143871542974,pos,2,nr
不忍心,13.973504953269101,pos,3,l
妙,13.957207332370624,pos,1,a
难以置信,13.897777415859638,pos,4,i
舒坦,13.88260819799206,pos,2,a
朴素,13.82470088714382,pos,2,nr
慢,13.82205591663485,pos,1,a
好不好,13.81664065313423,pos,3,l
泪目,13.758055032064572,pos,2,n
前前后后,13.73011778988577,pos,4,i
正确处理,13.681822232844988,pos,4,n
闻一闻,13.660215776655612,pos,3,nr
初学,13.476370922257358,pos,2,n
很烂,13.415761216852049,pos,2,a
薄弱,13.388542452547947,pos,2,a
很辣,13.367547710501059,pos,2,a
不可,13.351716731616428,pos,2,v
补数,13.349246893758115,pos,2,n
直奔,13.346149146544105,pos,2,v
唯唯诺诺,13.257268778951795,pos,4,l
解构,13.245178277376766,pos,2,n
一个劲,13.145155289164611,pos,3,d
扎扎实实,13.12550804671415,pos,4,z
思路清晰,13.000522825951112,pos,4,nr
根本就是,12.94485663867878,pos,4,n
走心,12.94485663867878,pos,2,v
拉屎,12.923250182489404,pos,2,v
哭笑不得,12.882120883330819,pos,4,l
闲,12.847301329256108,pos,1,n
不快,12.84357462044917,pos,2,d
更待何时,12.819215816031646,pos,4,l
不谋而合,12.730117789885766,pos,4,i
激励,12.71992202277988,pos,2,v
激动不已,12.660215776655612,pos,4,l
冰点,12.660215776655612,pos,2,n
落寞,12.660215776655612,pos,2,a
信誓旦旦,12.660215776655612,pos,4,i
总而言之,12.610934873884391,pos,4,c
大写字母,12.60221159177019,pos,4,n
存在,12.564852298378742,pos,2,v
练习,12.550967109843436,pos,2,v
短短,12.540545545992996,pos,2,z
平均数,12.444409531442366,pos,3,n
感谢,12.405460782260619,pos,2,v
好听,12.297645697270902,pos,2,v
智慧,12.291158245038256,pos,2,nr
手起刀落,12.234253315310488,pos,4,i
规律,12.23208838125744,pos,2,n
标准,12.228035864478299,pos,2,n
东拼西凑,12.218617451105635,pos,4,i
难者不会,12.197243800313066,pos,4,l
鬼魂,12.145155289164611,pos,2,n
挽回,12.134959522058725,pos,2,v
速度快,12.028826108167577,pos,3,n
解出,12.019624407080753,pos,2,v
好爽,11.982143871542974,pos,2,a
容易,11.95682291889441,pos,2,a
福至心灵,11.94485663867878,pos,4,nr
会者不难,11.875315705425704,pos,4,l
源代码,11.830140778097924,pos,3,n
孱弱,11.803579951826789,pos,2,a
远来,11.803579951826789,pos,2,t
应用型,11.803579951826789,pos,3,n
差不差,11.803579951826789,pos,3,l
良好,11.74322277750913,pos,2,a
意见,11.73200417663331,pos,2,n
啥事,11.730117789885766,pos,2,r
没算,11.730117789885766,pos,2,v
强者,11.730117789885766,pos,2,n
得意,11.730117789885766,pos,2,v
算不上,11.723365258359438,pos,3,l
真幸福,11.649290814589333,pos,3,nr
简单,11.61956664833422,pos,2,a
水题,11.440257301436455,pos,2,n
唯一,11.392514969555222,pos,2,b
不论,11.388575012535028,pos,2,c
猥琐,11.362943612062853,pos,2,an
谜底,11.359894137957626,pos,2,n
直抒胸臆,11.359894137957626,pos,4,i
秀儿,11.359894137957626,pos,2,ag
冲冲,11.292256138548902,pos,2,vn
感到高兴,11.193712109342812,pos,4,l
掉以轻心,11.193712109342812,pos,4,i
下意识,11.145155289164611,pos,3,v
功夫不负有心人,11.145155289164611,pos,7,i
老子,11.082614759751959,pos,2,n
最爱,11.075253275934458,pos,2,d
败者,11.075253275934458,pos,2,n
杂七杂八,11.041709015897762,pos,4,i
异乎寻常,11.041709015897762,pos,4,i
结束战斗,10.971218909476695,pos,4,n
搞懂,10.902386935655331,pos,2,v
稳赢,10.886042112018762,pos,2,n
不多的,10.87178401445545,pos,3,m
取悦,10.87178401445545,pos,2,v
抚慰,10.87178401445545,pos,2,v
面熟,10.803579951826789,pos,2,v
见笑,10.803579951826789,pos,2,v
出道,10.803579951826789,pos,2,v
踏踏实实,10.803579951826789,pos,4,z
成就感,10.800707610806377,pos,3,l
中断,10.791518334549911,pos,2,ns
凑数,10.785538506746406,pos,2,v
魔鬼般,10.679138936513052,pos,3,i
一马当先,10.679138936513052,pos,4,i
难好,10.679138936513052,pos,2,d
如高赞,10.679138936513052,pos,3,v
注意障碍,10.679138936513052,pos,4,n
鸡泪,10.679138936513052,pos,2,n
搞不好,10.679138936513052,pos,3,v
意气风发,10.679138936513052,pos,4,i
满地找牙,10.679138936513052,pos,4,l
信息提取,10.679138936513052,pos,4,i
完全一致,10.496804082171975,pos,4,i
喜,10.462479285613766,pos,1,v
好记,10.456746515176604,pos,2,a
头脑好,10.456746515176604,pos,3,l
趣味,10.456746515176604,pos,2,n
简明,10.368329524223165,pos,2,a
入门级,10.346513733165633,pos,3,l
远距离,10.33780036710701,pos,3,n
打个比方,10.331215633092746,pos,4,l
自我介绍,10.331215633092746,pos,4,n
外观,10.331215633092746,pos,2,n
吓尿,10.331215633092746,pos,2,v
冲,10.302651309911282,pos,1,v
毫无意义,10.262338828534952,pos,4,l
略,10.245836215409733,pos,1,d
深度,10.225317616987994,pos,2,ns
超纲,10.218617451105635,pos,2,v
身心健康,10.193712109342812,pos,4,l
味如嚼蜡,10.193712109342812,pos,4,i
旺盛起来,10.193712109342812,pos,4,nr
赞哈,10.193712109342812,pos,2,nrt
冷不丁,10.193712109342812,pos,3,nr
拳打脚踢,10.193712109342812,pos,4,i
破罐子破摔,10.193712109342812,pos,5,l
混分,10.193712109342812,pos,2,n
惊,10.125776894203703,pos,1,v
见谅,9.997250763933181,pos,2,v
快感,9.912325220423126,pos,2,a
觉醒,9.87178401445545,pos,2,v
皱,9.87178401445545,pos,1,v
喊作,9.87178401445545,pos,2,v
细想,9.87178401445545,pos,2,a
秃头,9.87178401445545,pos,2,n
不骗,9.87178401445545,pos,2,v
转个弯,9.87178401445545,pos,3,l
拳,9.87178401445545,pos,1,zg
追究,9.87178401445545,pos,2,v
不可多得,9.87178401445545,pos,4,l
复杂化,9.84053308047101,pos,3,v
刷新,9.83732835922768,pos,2,v
总有一天,9.82322719427725,pos,4,l
备胎,9.82322719427725,pos,2,n
糊里糊涂,9.82322719427725,pos,4,z
欸,9.805112838789638,pos,1,zg
整吐,9.753325181047092,pos,2,v
舒适,9.746253132371592,pos,2,a
狗血,9.679138936513052,pos,2,n
最佳,9.646112799413608,pos,2,z
逊,9.637318760818427,pos,1,vg
爱好者,9.622928543791419,pos,3,n
省事,9.615423252552471,pos,2,n
直拳,9.608749608621658,pos,2,n
考虑不周,9.50720270029222,pos,4,n
浅,9.506535640840251,pos,1,a
用心,9.4902907752133,pos,2,n
醒悟,9.481651856939427,pos,2,v
并不相同,9.456746515176608,pos,4,i
益智,9.456746515176608,pos,2,nr
简述,9.456746515176608,pos,2,v
水坑,9.456746515176608,pos,2,n
圆满完成,9.456746515176604,pos,4,l
舒爽,9.456746515176604,pos,2,a
小麻烦,9.456746515176604,pos,3,nr
全身而退,9.456746515176604,pos,4,i
要冲,9.456746515176604,pos,2,v
将错就错,9.456746515176604,pos,4,i
学着点,9.456746515176604,pos,3,n
快快乐乐,9.456746515176604,pos,4,i
笑哈哈,9.456746515176604,pos,3,z
闪到,9.456746515176604,pos,2,v
踉踉跄跄,9.456746515176604,pos,4,z
重拳,9.38963231931807,pos,2,n
无聊,9.345930675126533,pos,2,a
考察点,9.33828768176825,pos,3,n
赞,9.336260885069514,pos,1,v
芜湖,9.3331962686688,pos,2,ns
快捷,9.312356605841433,pos,2,a
安全,9.291743486393399,pos,2,an
逼死,9.286821513734296,pos,2,v
改进,9.282812908110735,pos,2,v
酱紫,9.25029563770918,pos,2,n
照葫芦画瓢,9.23435409384016,pos,5,n
高高的,9.218617451105635,pos,3,nrfg
预想,9.193712109342812,pos,2,v
太费,9.193712109342812,pos,2,n
谜题,9.193712109342812,pos,2,n
感觉良好,9.193712109342812,pos,4,l
不屑于,9.094176435791898,pos,3,n
题菜,9.094176435791898,pos,2,n
熟能生巧,9.094176435791898,pos,4,n
便捷,9.094176435791898,pos,2,a
有把握,9.094176435791898,pos,3,l
水水,9.078234891922877,pos,2,n
不美观,9.068769242364256,pos,3,l
微微,9.06432831386818,pos,2,d
鸽,9.06432831386818,pos,1,n
题库,9.058913417651913,pos,2,n
出息,9.057692447914272,pos,2,v
啰嗦,9.049067699223949,pos,2,z
翻车,9.047441786334923,pos,2,v
嘿嘿,9.042628542275315,pos,2,o
效应,9.041709015897762,pos,2,n
曲线救国,8.996225029769187,pos,4,n
大赦天下,8.87178401445545,pos,4,i
舒心,8.87178401445545,pos,2,a
出头之日,8.87178401445545,pos,4,i
易解,8.87178401445545,pos,2,v
绰绰有余,8.87178401445545,pos,4,i
笨法硬解,8.87178401445545,pos,4,l
苦练,8.87178401445545,pos,2,a
真不愧是,8.87178401445545,pos,4,l
一圈圈,8.87178401445545,pos,3,n
随便,8.82161023848068,pos,2,d
奖励,8.801293908034383,pos,2,vn
简简单单,8.790122109440718,pos,4,z
硬生生,8.784321173205111,pos,3,n
高赞,8.770979045610968,pos,2,nr
为数不多,8.755104596636432,pos,4,l
不知所措,8.679138936513052,pos,4,i
没人用么,8.608749608621658,pos,4,l
没人说,8.608749608621658,pos,3,l
黑白,8.608749608621658,pos,2,z
加加减减,8.608749608621658,pos,4,i
狗题,8.608749608621658,pos,2,n
完爆,8.608749608621658,pos,2,a
顺心,8.608749608621658,pos,2,ad
不用说,8.608749608621658,pos,3,l
玩出,8.608749608621658,pos,2,v
愉悦,8.572223732596541,pos,2,a
熟练度,8.549855919568088,pos,3,n
技巧性,8.549855919568088,pos,3,n
莫名其妙,8.483366222230261,pos,4,i
内耗,8.456746515176604,pos,2,n
弄混,8.456746515176604,pos,2,v
神志不清,8.456746515176604,pos,4,i
稳住,8.456746515176604,pos,2,v
自圆其说,8.456746515176604,pos,4,l
门槛,8.456746515176604,pos,2,n
庆祝,8.44471557102352,pos,2,v
蒙蔽,8.44471557102352,pos,2,a
变慢,8.421294682621769,pos,2,v
严谨,8.403585596560198,pos,2,a
炫,8.35721084162569,pos,1,v
愉快,8.342567591313307,pos,2,a
放松,8.337447586804263,pos,2,v
国庆节,8.331215633092746,pos,3,t
狂,8.331215633092746,pos,1,zg
蛮高,8.286821513734296,pos,2,a
自我安慰,8.286821513734296,pos,4,i
咳咳,8.286821513734296,pos,2,v
花销,8.286821513734296,pos,2,n
算过,8.286821513734296,pos,2,v
绕死,8.286821513734296,pos,2,v
高兴,8.25162479663858,pos,2,b
实现,8.24946449575448,pos,2,v
理顺,8.23435409384016,pos,2,v
熟记,8.193712109342812,pos,2,v
不大好,8.193712109342812,pos,3,l
新手,8.15790243906349,pos,2,n
提交,8.152725135260596,pos,2,v
最优,8.145240704108556,pos,2,d
负负得正,8.145155289164611,pos,4,i
走通,8.134818420289243,pos,2,v
哎哟,8.064429092397848,pos,2,e
视角,8.064429092397848,pos,2,n
浪费,8.058090172893245,pos,2,n
刻意,8.041709015897762,pos,2,v
耻辱,7.987261231875387,pos,2,n
咬牙切齿,7.87178401445545,pos,4,i
翔,7.87178401445545,pos,1,nr
敲敲,7.87178401445545,pos,2,v
笑嘻嘻,7.87178401445545,pos,3,z
久违,7.87178401445545,pos,2,v
咻,7.87178401445545,pos,1,g
开阔眼界,7.87178401445545,pos,4,i
日复一日,7.87178401445545,pos,4,t
狂刷,7.87178401445545,pos,2,v
很勇,7.87178401445545,pos,2,a
扛不住,7.87178401445545,pos,3,l
开溜,7.87178401445545,pos,2,v
一分收获,7.87178401445545,pos,4,i
心旷神怡,7.87178401445545,pos,4,i
垫脚石,7.87178401445545,pos,3,n
辉煌,7.87178401445545,pos,2,a
谨小慎微,7.87178401445545,pos,4,i
梦醒,7.87178401445545,pos,2,v
祝愿,7.87178401445545,pos,2,v
熟悉起来,7.87178401445545,pos,4,v
接过,7.87178401445545,pos,2,c
邪魅,7.87178401445545,pos,2,a
学问,7.87178401445545,pos,2,n
一帮人,7.87178401445545,pos,3,n
智章,7.87178401445545,pos,2,nr
吊儿郎当,7.87178401445545,pos,4,l
找头,7.87178401445545,pos,2,v
全压,7.87178401445545,pos,2,n
再加之,7.87178401445545,pos,3,c
不动点,7.87178401445545,pos,3,n
伪装成,7.87178401445545,pos,3,n
仁慈,7.87178401445545,pos,2,nr
发晕,7.87178401445545,pos,2,v
来之不易,7.87178401445545,pos,4,i
说一说,7.87178401445545,pos,3,l
白刷,7.87178401445545,pos,2,n
量身定做,7.87178401445545,pos,4,l
报仇雪恨,7.87178401445545,pos,4,i
不敢恭维,7.87178401445545,pos,4,l
截去,7.87178401445545,pos,2,v
不能平静,7.87178401445545,pos,4,i
直译,7.87178401445545,pos,2,v
狂晕,7.87178401445545,pos,2,v
顺滑,7.87178401445545,pos,2,v
菜家,7.87178401445545,pos,2,n
快下班,7.87178401445545,pos,3,n
涅,7.87178401445545,pos,1,ng
有条不紊,7.87178401445545,pos,4,i
轻视,7.87178401445545,pos,2,b
送来,7.87178401445545,pos,2,v
领悟到,7.87178401445545,pos,3,n
题略,7.87178401445545,pos,2,n
巨丑,7.87178401445545,pos,2,nr
但一看是,7.87178401445545,pos,4,c
耶耶,7.87178401445545,pos,2,nr
推三阻四,7.87178401445545,pos,4,i
任意子,7.87178401445545,pos,3,n
烦恼,7.87178401445545,pos,2,a
清奇,7.8232271942772496,pos,2,a
好久没,7.810554517502032,pos,3,i
可读性,7.792260825041129,pos,3,n
从小到大,7.789419935081769,pos,4,l
扩张,7.789321854263477,pos,2,v
保留,7.7781111880043685,pos,2,v
公共,7.771989534914116,pos,2,b
一律,7.764868810538939,pos,2,d
烂,7.760758748787778,pos,1,v
偷懒,7.625892199150458,pos,2,v
渣渣,7.569512858243753,pos,2,nt
炸裂,7.549855919568088,pos,2,v
简洁,7.5038962574455965,pos,2,a
远不如,7.456746515176604,pos,3,v
非常适合,7.456746515176604,pos,4,i
暴躁,7.456746515176604,pos,2,a
真香,7.450762411026663,pos,2,nr
没事,7.436546263552133,pos,2,v
修修补补,7.424325037484227,pos,4,nr
苦思冥想,7.38635718728521,pos,4,i
显而易见,7.3312156330927465,pos,4,i
有意思,7.310743494199043,pos,3,l
奇技淫巧,7.296995212667534,pos,4,i
效率高,7.288006429440278,pos,3,n
闲得无聊,7.286821513734296,pos,4,i
老生常谈,7.286821513734296,pos,4,i
倔强,7.286821513734296,pos,2,a
洗脑,7.286821513734296,pos,2,n
不得了,7.286821513734296,pos,3,l
精简,7.245908172338684,pos,2,n
摆烂,7.235970755805086,pos,2,v
太长,7.23435409384016,pos,2,d
加在一起,7.23435409384016,pos,4,i
无论如何,7.190958978777736,pos,4,l
窍门,7.134818420289243,pos,2,n
看不起,7.134818420289243,pos,3,v
难用,7.134818420289243,pos,2,a
自信,7.098514287596583,pos,2,v
纳入,7.094176435791898,pos,2,v
不咋地,7.094176435791898,pos,3,z
存不,7.094176435791898,pos,2,v
满满的,7.091640244494254,pos,3,z
细思,7.064429092397848,pos,2,n
偷袭,7.064429092397845,pos,2,v
太行,7.057718576357209,pos,2,j
假,7.051453164580527,pos,1,n
认真学习,6.997314896539308,pos,4,n
错过,6.981306401113917,pos,2,v
惨不忍睹,6.978699218371961,pos,4,i
不可思议,6.9648934188469305,pos,4,i
安心,6.955811344359805,pos,2,v
废话,6.938898210313987,pos,2,n
题刷题,6.87178401445545,pos,3,n
这么回事,6.87178401445545,pos,4,l
真水,6.87178401445545,pos,2,n
犯规,6.87178401445545,pos,2,vn
坚持下去,6.87178401445545,pos,4,i
好写,6.87178401445545,pos,2,a
涂成,6.87178401445545,pos,2,v
看得起,6.87178401445545,pos,3,v
毛题,6.87178401445545,pos,2,n
平均分,6.87178401445545,pos,3,n
令人发指,6.87178401445545,pos,4,i
着重,6.87178401445545,pos,2,a
变换位置,6.87178401445545,pos,4,n
太棒了,6.87178401445545,pos,3,nr
阈值,6.87178401445545,pos,2,n
好笑,6.87178401445545,pos,2,v
木有,6.87178401445545,pos,2,b
不忍,6.87178401445545,pos,2,v
太爽了,6.87178401445545,pos,3,l
弄清楚,6.784321173205111,pos,3,i
何必,6.784321173205111,pos,2,d
仔细分析,6.772248340904532,pos,4,n
头一回,6.7563067970355135,pos,3,i
整活,6.734280490705515,pos,2,vn
懂得,6.649391593119002,pos,2,v
反证法,6.630775914951656,pos,3,n
别忘了,6.5498559195680865,pos,3,l
用不上,6.549855919568085,pos,3,l
好蠢,6.549855919568085,pos,2,a
丢失,6.534589830959888,pos,2,v
偏差,6.493272391201721,pos,2,n
烧,6.493272391201721,pos,1,v
劝退,6.456746515176608,pos,2,v
概率,6.450004588195325,pos,2,n
比较复杂,6.424325037484229,pos,4,l
有点烦,6.412352395818154,pos,3,l
直视,6.412352395818154,pos,2,v
不太好,6.396050583489053,pos,3,v
胜,6.335731114215239,pos,1,v
国王,6.335731114215239,pos,2,n
技能,6.3312156330927465,pos,2,n
帮助,6.328125572427279,pos,2,v
始终,6.313249332648903,pos,2,d
总长度,6.3123566058414315,pos,3,n
黑名单,6.3123566058414315,pos,3,nr
空,6.295284657962535,pos,1,n
鼓励,6.292533108543546,pos,2,v
土鳖,6.286821513734296,pos,2,n
一举两得,6.286821513734296,pos,4,i
互相交换,6.286821513734296,pos,4,i
颓废,6.286821513734296,pos,2,a
保持平衡,6.286821513734296,pos,4,n
极恐,6.286821513734296,pos,2,a
秘密,6.286821513734292,pos,2,n
灭,6.286821513734292,pos,1,v
可耻,6.286821513734292,pos,2,a
妈呀,6.286821513734292,pos,2,n
屎,6.220712050563117,pos,1,n
消失,6.218617451105633,pos,2,n
枯燥,6.193712109342812,pos,2,a
优越感,6.1905644978682535,pos,3,b
自动机,6.18897419033615,pos,3,n
滑窗,6.186464065819374,pos,2,n
漏洞,6.179906309817781,pos,2,n
易错,6.15557698045604,pos,2,nr
瞎搞,6.106249268092473,pos,2,v
魔鬼,6.083288119649161,pos,2,n
躺,6.064429092397845,pos,1,v
谢谢,6.054816697164149,pos,2,nr
平时,6.045813414230498,pos,2,t
仿佛,6.042951696014516,pos,2,d
码德,6.0352827467383285,pos,2,n
事半功倍,6.0237871079005,pos,4,l
真他妈,5.87178401445545,pos,3,n
先入为主,5.87178401445545,pos,4,i
超快,5.87178401445545,pos,2,v
何德何能,5.87178401445545,pos,4,nr
颤颤巍巍,5.87178401445545,pos,4,z
啊哈,5.87178401445545,pos,2,e
真蠢,5.87178401445545,pos,2,a
费时费力,5.87178401445545,pos,4,n
看透,5.87178401445545,pos,2,v
果不其然,5.85397155729126,pos,4,i
提个醒,5.823525339899801,pos,3,v
相似,5.747421782422338,pos,2,v
小坑,5.734280490705515,pos,2,n
真没想到,5.6087496086216575,pos,4,l
误差,5.6087496086216575,pos,2,n
浪费时间,5.549923411801329,pos,4,n
手到擒来,5.549855919568088,pos,4,l
解千愁,5.549855919568088,pos,3,i
晦气,5.549855919568088,pos,2,an
费事,5.549855919568088,pos,2,n
巨慢,5.549855919568088,pos,2,a
轻轻松松,5.549855919568085,pos,4,z
耍,5.549855919568085,pos,1,v
减去,5.523295051785226,pos,2,v
解释,5.519018958168637,pos,2,v
挺好,5.369283673926265,pos,2,d
超短,5.348222058398438,pos,2,v
活跃,5.286821513734296,pos,2,vn
搞清,5.286821513734296,pos,2,v
离不开,5.286821513734296,pos,3,v
最烦,5.286821513734296,pos,2,a
想吐,5.286821513734296,pos,2,v
出乎意料,5.286821513734296,pos,4,l
这么一来,5.286821513734296,pos,4,l
真假,5.286821513734296,pos,2,n
真好,5.286821513734294,pos,2,d
硬刚,5.137060367536684,pos,2,d
成功,5.071165190830229,pos,2,a
公主,5.064429092397848,pos,2,n
好迷,5.064429092397848,pos,2,v
猪脑,5.064429092397848,pos,2,n
凑合着,5.064429092397848,pos,3,a
比较简单,5.046401429335802,pos,4,l
粗暴,4.979903687282089,pos,2,a
自信心,4.89328508366637,pos,3,l
歪门邪道,4.87178401445545,pos,4,i
伟大,4.87178401445545,pos,2,a
懵逼,4.87178401445545,pos,2,v
熟练掌握,4.87178401445545,pos,4,i
好容易,4.87178401445545,pos,3,l
美好,4.74983261396193,pos,2,a
不合理,4.742500997510485,pos,3,n
剥离,4.701859013013138,pos,2,v
凑够,4.701859013013138,pos,2,v
浆糊,4.701859013013138,pos,2,n
庆幸,4.639100768762374,pos,2,v
熟练,4.5889804754596835,pos,2,a
解决问题,4.55793141578236,pos,4,n
老套路,4.549855919568088,pos,3,n
分不清,4.549855919568088,pos,3,l
可信,4.412352395818154,pos,2,v
一目了然,4.38941169160335,pos,4,i
回头一看,4.3495941515673895,pos,4,i
除外,4.348222058398438,pos,2,c
无脑,4.298032518673587,pos,2,n
眼瞎,4.286821513734296,pos,2,n
核心,4.199603709420508,pos,2,n
瞎写,4.171344296314359,pos,2,v
该死,4.171344296314359,pos,2,v
屁,4.064429092397848,pos,1,n
不久,4.064429092397848,pos,2,a
拜托,4.064429092397848,pos,2,nrt
献丑,3.917587704068575,pos,2,v
满足,3.8797485714858393,pos,2,v
杀,3.8788848047147972,pos,1,v
就行了,3.874630455761693,pos,3,l
规避,3.87178401445545,pos,2,v
基本操作,3.87178401445545,pos,4,n
太秀,3.87178401445545,pos,2,nr
最佳时机,3.87178401445545,pos,4,l
太好了,3.87178401445545,pos,3,l
混过去,3.8641673243971493,pos,3,l
负,3.841981363250051,pos,1,v
愤怒,3.8356269798660865,pos,2,v
消除,3.833648885568678,pos,2,v
走一遍,3.8273898950969976,pos,3,l
留意,3.784321173205111,pos,2,v
感叹,3.784321173205111,pos,2,v
缝缝补补,3.784321173205111,pos,4,v
易于,3.6876575889405743,pos,2,v
担心,3.645448734844857,pos,2,v
不必要,3.645448734844857,pos,3,l
失望,3.623856501011865,pos,2,v
减掉,3.5863817955932014,pos,2,v
精髓,3.5863817955932014,pos,2,n
禁止,3.5741034658147637,pos,2,v
写吐,3.501597245012439,pos,2,v
很棒,3.491401477906553,pos,2,a
超过,3.463517276405881,pos,2,v
摸索,3.453301687971658,pos,2,v
坑人,3.355746378548986,pos,2,n
嘿,3.348222058398438,pos,1,e
清楚,3.3380185959017084,pos,2,a
开摆,3.2868215137342958,pos,2,v
破防,3.279692138337232,pos,2,v
差分,3.277735743893068,pos,2,n
